"('shift', 0, 'down')","('T', 218, 'down')","('shift', 297, 'up')","('h', 343, 'down')","('t', 375, 'up')","('h', 422, 'up')","('a', 781, 'down')","('n', 906, 'down')","('a', 922, 'up')","('n', 1000, 'up')","('k', 1343, 'down')","('k', 1437, 'up')","('s', 1672, 'down')","('s', 1750, 'up')","(' ', 1922, 'down')","(' ', 2047, 'up')","('4', 2375, 'down')","('4', 2453, 'up')","(' ', 2609, 'down')","(' ', 2765, 'up')","('f', 2797, 'down')","('f', 2906, 'up')","('i', 2953, 'down')","('i', 3047, 'up')","('s', 3109, 'down')","('s', 3203, 'up')","('h', 3234, 'down')","('h', 3297, 'up')"
"('shift', 0, 'down')","('T', 234, 'down')","('shift', 312, 'up')","('t', 343, 'up')","('h', 375, 'down')","('h', 453, 'up')","('a', 547, 'down')","('a', 625, 'up')","('n', 734, 'down')","('n', 812, 'up')","('k', 1047, 'down')","('k', 1140, 'up')","('s', 1172, 'down')","('s', 1265, 'up')","(' ', 1797, 'down')","(' ', 1922, 'up')","('4', 1984, 'down')","('4', 2062, 'up')","(' ', 2140, 'down')","(' ', 2234, 'up')","('f', 2250, 'down')","('f', 2359, 'up')","('i', 2453, 'down')","('i', 2547, 'up')","('s', 2625, 'down')","('s', 2718, 'up')","('h', 2781, 'down')","('h', 2843, 'up')"
"('shift', 0, 'down')","('T', 375, 'down')","('shift', 453, 'up')","('t', 500, 'up')","('h', 546, 'down')","('h', 625, 'up')","('a', 703, 'down')","('n', 812, 'down')","('a', 828, 'up')","('n', 890, 'up')","('k', 1015, 'down')","('k', 1109, 'up')","('s', 1140, 'down')","('s', 1265, 'up')","(' ', 1593, 'down')","(' ', 1734, 'up')","('4', 1828, 'down')","('4', 1937, 'up')","(' ', 2046, 'down')","(' ', 2156, 'up')","('f', 2234, 'down')","('f', 2328, 'up')","('i', 2375, 'down')","('i', 2468, 'up')","('s', 2531, 'down')","('s', 2687, 'up')","('h', 2703, 'down')","('h', 2765, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 297, 'up')","('h', 375, 'down')","('t', 391, 'up')","('h', 469, 'up')","('a', 594, 'down')","('n', 672, 'down')","('a', 735, 'up')","('n', 782, 'up')","('k', 1172, 'down')","('k', 1250, 'up')","('s', 1578, 'down')","('s', 1672, 'up')","(' ', 2016, 'down')","(' ', 2078, 'up')","('4', 2407, 'down')","('4', 2516, 'up')","(' ', 2688, 'down')","(' ', 2813, 'up')","('f', 2860, 'down')","('f', 2953, 'up')","('i', 3250, 'down')","('i', 3344, 'up')","('s', 3407, 'down')","('s', 3500, 'up')","('h', 3610, 'down')","('h', 3672, 'up')"
"('shift', 0, 'down')","('T', 266, 'down')","('shift', 360, 'up')","('t', 422, 'up')","('h', 438, 'down')","('h', 453, 'up')","('a', 797, 'down')","('n', 844, 'down')","('a', 875, 'up')","('n', 922, 'up')","('k', 1610, 'down')","('k', 1703, 'up')","('s', 1766, 'down')","('s', 1860, 'up')","(' ', 2172, 'down')","(' ', 2313, 'up')","('4', 2813, 'down')","('4', 2891, 'up')","(' ', 3110, 'down')","(' ', 3235, 'up')","('f', 3297, 'down')","('f', 3391, 'up')","('i', 3563, 'down')","('i', 3641, 'up')","('s', 3735, 'down')","('s', 3828, 'up')","('h', 3875, 'down')","('h', 3938, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 312, 'up')","('t', 375, 'up')","('h', 390, 'down')","('h', 515, 'up')","('a', 578, 'down')","('a', 687, 'up')","('n', 719, 'down')","('n', 812, 'up')","('k', 922, 'down')","('k', 1031, 'up')","('s', 1109, 'down')","('s', 1203, 'up')","(' ', 1375, 'down')","(' ', 1515, 'up')","('4', 2047, 'down')","('4', 2156, 'up')","(' ', 2297, 'down')","(' ', 2437, 'up')","('f', 2609, 'down')","('f', 2703, 'up')","('i', 2750, 'down')","('i', 2812, 'up')","('s', 2859, 'down')","('s', 3000, 'up')","('h', 3015, 'down')","('h', 3094, 'up')"
"('shift', 0, 'down')","('T', 297, 'down')","('shift', 438, 'up')","('t', 469, 'up')","('h', 469, 'down')","('h', 547, 'up')","('a', 859, 'down')","('a', 984, 'up')","('n', 1016, 'down')","('n', 1125, 'up')","('k', 1313, 'down')","('k', 1422, 'up')","('s', 1500, 'down')","('s', 1578, 'up')","(' ', 1750, 'down')","(' ', 1906, 'up')","('4', 2438, 'down')","('4', 2547, 'up')","(' ', 2641, 'down')","(' ', 2766, 'up')","('f', 2906, 'down')","('f', 3000, 'up')","('i', 3063, 'down')","('i', 3141, 'up')","('s', 3203, 'down')","('s', 3328, 'up')","('h', 3344, 'down')","('h', 3422, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 313, 'up')","('t', 344, 'up')","('h', 391, 'down')","('h', 454, 'up')","('a', 954, 'down')","('a', 1047, 'up')","('n', 1141, 'down')","('n', 1235, 'up')","('k', 1375, 'down')","('k', 1516, 'up')","('s', 1547, 'down')","('s', 1641, 'up')","(' ', 1797, 'down')","(' ', 1938, 'up')","('4', 2266, 'down')","('4', 2344, 'up')","(' ', 2469, 'down')","(' ', 2563, 'up')","('f', 2610, 'down')","('f', 2688, 'up')","('i', 2750, 'down')","('i', 2844, 'up')","('s', 2907, 'down')","('s', 3000, 'up')","('h', 3047, 'down')","('h', 3125, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 328, 'up')","('t', 344, 'up')","('h', 391, 'down')","('h', 469, 'up')","('a', 625, 'down')","('a', 703, 'up')","('n', 813, 'down')","('n', 891, 'up')","('k', 1516, 'down')","('k', 1609, 'up')","('s', 1641, 'down')","('s', 1734, 'up')","(' ', 1797, 'down')","(' ', 1938, 'up')","('4', 2313, 'down')","('4', 2375, 'up')","(' ', 3188, 'down')","(' ', 3313, 'up')","('f', 3359, 'down')","('f', 3422, 'up')","('i', 3531, 'down')","('i', 3625, 'up')","('s', 3688, 'down')","('s', 3781, 'up')","('h', 3797, 'down')","('h', 3875, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 266, 'up')","('t', 312, 'up')","('h', 328, 'down')","('h', 391, 'up')","('a', 500, 'down')","('n', 609, 'down')","('a', 625, 'up')","('n', 703, 'up')","('k', 828, 'down')","('k', 906, 'up')","('s', 969, 'down')","('s', 1078, 'up')","(' ', 1250, 'down')","(' ', 1391, 'up')","('4', 1859, 'down')","('4', 1969, 'up')","(' ', 2078, 'down')","(' ', 2187, 'up')","('f', 2219, 'down')","('f', 2297, 'up')","('i', 2344, 'down')","('i', 2422, 'up')","('s', 2469, 'down')","('s', 2578, 'up')","('h', 2641, 'down')","('h', 2703, 'up')"
"('shift', 0, 'down')","('T', 187, 'down')","('shift', 312, 'up')","('h', 328, 'down')","('t', 343, 'up')","('h', 390, 'up')","('a', 515, 'down')","('a', 609, 'up')","('n', 703, 'down')","('n', 781, 'up')","('k', 875, 'down')","('k', 984, 'up')","('s', 1047, 'down')","('s', 1156, 'up')","(' ', 1328, 'down')","(' ', 1468, 'up')","('4', 1640, 'down')","('4', 1750, 'up')","(' ', 1890, 'down')","(' ', 2000, 'up')","('f', 2093, 'down')","('f', 2187, 'up')","('i', 2281, 'down')","('i', 2359, 'up')","('s', 2562, 'down')","('s', 2703, 'up')","('h', 2718, 'down')","('h', 2828, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 281, 'up')","('t', 344, 'up')","('h', 359, 'down')","('h', 438, 'up')","('a', 578, 'down')","('n', 609, 'down')","('n', 688, 'up')","('a', 703, 'up')","('k', 875, 'down')","('k', 969, 'up')","('s', 1078, 'down')","('s', 1156, 'up')","(' ', 1531, 'down')","(' ', 1656, 'up')","('4', 1875, 'down')","('4', 1984, 'up')","(' ', 2563, 'down')","(' ', 2688, 'up')","('f', 2734, 'down')","('f', 2813, 'up')","('i', 2891, 'down')","('i', 2938, 'up')","('s', 3000, 'down')","('s', 3094, 'up')","('h', 3156, 'down')","('h', 3219, 'up')"
"('shift', 0, 'down')","('T', 266, 'down')","('shift', 375, 'up')","('t', 407, 'up')","('h', 422, 'down')","('h', 485, 'up')","('a', 578, 'down')","('a', 688, 'up')","('n', 703, 'down')","('n', 813, 'up')","('k', 969, 'down')","('k', 1078, 'up')","('s', 1125, 'down')","('s', 1219, 'up')","(' ', 1375, 'down')","(' ', 1485, 'up')","('4', 1750, 'down')","('4', 1875, 'up')","(' ', 2328, 'down')","(' ', 2438, 'up')","('f', 2563, 'down')","('f', 2641, 'up')","('i', 2672, 'down')","('i', 2766, 'up')","('s', 2813, 'down')","('s', 2922, 'up')","('h', 2953, 'down')","('h', 3047, 'up')"
"('shift', 0, 'down')","('T', 234, 'down')","('shift', 312, 'up')","('t', 375, 'up')","('h', 390, 'down')","('h', 453, 'up')","('a', 547, 'down')","('n', 656, 'down')","('a', 672, 'up')","('n', 734, 'up')","('k', 890, 'down')","('k', 984, 'up')","('s', 1047, 'down')","('s', 1140, 'up')","(' ', 1312, 'down')","(' ', 1437, 'up')","('4', 1609, 'down')","('4', 1703, 'up')","(' ', 1875, 'down')","(' ', 1969, 'up')","('f', 2078, 'down')","('f', 2140, 'up')","('i', 2234, 'down')","('i', 2312, 'up')","('s', 2390, 'down')","('s', 2500, 'up')","('h', 2515, 'down')","('h', 2594, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 297, 'up')","('t', 360, 'up')","('h', 375, 'down')","('h', 453, 'up')","('a', 532, 'down')","('a', 641, 'up')","('n', 688, 'down')","('n', 797, 'up')","('k', 922, 'down')","('k', 1016, 'up')","('s', 1063, 'down')","('s', 1172, 'up')","(' ', 1360, 'down')","(' ', 1516, 'up')","('4', 1766, 'down')","('4', 1875, 'up')","(' ', 2000, 'down')","(' ', 2094, 'up')","('f', 2188, 'down')","('f', 2282, 'up')","('i', 2328, 'down')","('i', 2407, 'up')","('s', 2453, 'down')","('s', 2594, 'up')","('h', 2625, 'down')","('h', 2703, 'up')"
"('shift', 0, 'down')","('T', 218, 'down')","('shift', 281, 'up')","('t', 375, 'up')","('h', 375, 'down')","('h', 437, 'up')","('a', 625, 'down')","('a', 734, 'up')","('n', 828, 'down')","('n', 921, 'up')","('k', 1140, 'down')","('k', 1218, 'up')","('s', 1281, 'down')","('s', 1375, 'up')","(' ', 1765, 'down')","(' ', 1937, 'up')","('4', 1968, 'down')","('4', 2062, 'up')","(' ', 2187, 'down')","(' ', 2281, 'up')","('f', 2343, 'down')","('f', 2421, 'up')","('i', 2484, 'down')","('i', 2562, 'up')","('s', 2656, 'down')","('s', 2765, 'up')","('h', 2796, 'down')","('h', 2859, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 281, 'up')","('h', 312, 'down')","('t', 344, 'up')","('h', 391, 'up')","('a', 500, 'down')","('n', 562, 'down')","('a', 609, 'up')","('n', 641, 'up')","('k', 797, 'down')","('k', 859, 'up')","('s', 922, 'down')","('s', 1016, 'up')","(' ', 1172, 'down')","(' ', 1297, 'up')","('4', 1312, 'down')","('4', 1406, 'up')","(' ', 1531, 'down')","(' ', 1625, 'up')","('f', 1656, 'down')","('f', 1734, 'up')","('i', 1844, 'down')","('i', 1922, 'up')","('s', 2000, 'down')","('s', 2109, 'up')","('h', 2141, 'down')","('h', 2219, 'up')"
"('shift', 0, 'down')","('T', 297, 'down')","('shift', 406, 'up')","('t', 453, 'up')","('h', 469, 'down')","('h', 531, 'up')","('a', 734, 'down')","('a', 844, 'up')","('n', 859, 'down')","('n', 937, 'up')","('k', 1078, 'down')","('k', 1187, 'up')","('s', 1312, 'down')","('s', 1375, 'up')","(' ', 1719, 'down')","(' ', 1844, 'up')","('4', 1969, 'down')","('4', 2062, 'up')","(' ', 2156, 'down')","(' ', 2265, 'up')","('f', 2375, 'down')","('f', 2453, 'up')","('i', 2812, 'down')","('i', 2890, 'up')","('s', 2969, 'down')","('s', 3078, 'up')","('h', 3140, 'down')","('h', 3219, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 281, 'up')","('t', 344, 'up')","('h', 375, 'down')","('h', 453, 'up')","('a', 594, 'down')","('n', 688, 'down')","('a', 719, 'up')","('n', 766, 'up')","('k', 1016, 'down')","('k', 1125, 'up')","('s', 1203, 'down')","('s', 1297, 'up')","(' ', 1547, 'down')","(' ', 1672, 'up')","('4', 1797, 'down')","('4', 1906, 'up')","(' ', 2031, 'down')","(' ', 2172, 'up')","('f', 2281, 'down')","('f', 2359, 'up')","('i', 2438, 'down')","('i', 2531, 'up')","('s', 2594, 'down')","('s', 2719, 'up')","('h', 2734, 'down')","('h', 2813, 'up')"
"('shift', 0, 'down')","('T', 187, 'down')","('shift', 296, 'up')","('t', 343, 'up')","('h', 531, 'down')","('h', 625, 'up')","('a', 890, 'down')","('a', 984, 'up')","('n', 1000, 'down')","('n', 1062, 'up')","('k', 1234, 'down')","('k', 1343, 'up')","('s', 1406, 'down')","('s', 1500, 'up')","(' ', 1734, 'down')","(' ', 1890, 'up')","('4', 1984, 'down')","('4', 2078, 'up')","(' ', 2203, 'down')","(' ', 2328, 'up')","('f', 2406, 'down')","('f', 2484, 'up')","('i', 2656, 'down')","('i', 2734, 'up')","('s', 2906, 'down')","('s', 3046, 'up')","('h', 3093, 'down')","('h', 3171, 'up')"
"('shift', 0, 'down')","('T', 250, 'down')","('shift', 313, 'up')","('t', 375, 'up')","('h', 438, 'down')","('h', 516, 'up')","('a', 610, 'down')","('n', 704, 'down')","('a', 719, 'up')","('n', 797, 'up')","('k', 969, 'down')","('k', 1094, 'up')","('s', 1141, 'down')","('s', 1235, 'up')","(' ', 1672, 'down')","(' ', 1797, 'up')","('4', 1969, 'down')","('4', 2063, 'up')","(' ', 2204, 'down')","(' ', 2329, 'up')","('f', 2391, 'down')","('f', 2485, 'up')","('i', 2579, 'down')","('i', 2657, 'up')","('s', 2704, 'down')","('s', 2829, 'up')","('h', 2891, 'down')","('h', 2985, 'up')"
"('shift', 0, 'down')","('T', 172, 'down')","('shift', 281, 'up')","('t', 312, 'up')","('h', 359, 'down')","('h', 437, 'up')","('a', 562, 'down')","('a', 641, 'up')","('n', 781, 'down')","('n', 844, 'up')","('k', 953, 'down')","('k', 1031, 'up')","('s', 1047, 'down')","('s', 1172, 'up')","(' ', 1437, 'down')","(' ', 1547, 'up')","('4', 1812, 'down')","('4', 1906, 'up')","(' ', 2312, 'down')","(' ', 2391, 'up')","('f', 3875, 'down')","('f', 3937, 'up')","('i', 4062, 'down')","('i', 4156, 'up')","('s', 4203, 'down')","('h', 4312, 'down')","('s', 4328, 'up')","('h', 4391, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 312, 'up')","('t', 328, 'up')","('h', 421, 'down')","('h', 515, 'up')","('a', 531, 'down')","('n', 671, 'down')","('a', 671, 'up')","('n', 750, 'up')","('k', 843, 'down')","('k', 953, 'up')","('s', 1000, 'down')","('s', 1078, 'up')","(' ', 1609, 'down')","(' ', 1750, 'up')","('4', 1921, 'down')","('4', 2015, 'up')","(' ', 2109, 'down')","(' ', 2218, 'up')","('f', 2250, 'down')","('f', 2375, 'up')","('i', 2453, 'down')","('i', 2531, 'up')","('s', 2593, 'down')","('s', 2703, 'up')","('h', 2718, 'down')","('h', 2796, 'up')"
"('shift', 0, 'down')","('T', 187, 'down')","('shift', 219, 'up')","('h', 312, 'down')","('t', 328, 'up')","('h', 390, 'up')","('a', 500, 'down')","('a', 609, 'up')","('n', 625, 'down')","('n', 703, 'up')","('k', 844, 'down')","('k', 953, 'up')","('s', 1000, 'down')","('s', 1109, 'up')","(' ', 1281, 'down')","(' ', 1422, 'up')","('4', 1437, 'down')","('4', 1547, 'up')","(' ', 1687, 'down')","(' ', 1781, 'up')","('f', 1859, 'down')","('f', 1922, 'up')","('i', 2047, 'down')","('i', 2109, 'up')","('s', 2297, 'down')","('h', 2344, 'down')","('s', 2406, 'up')","('h', 2469, 'up')"
"('shift', 0, 'down')","('T', 187, 'down')","('shift', 250, 'up')","('h', 312, 'down')","('t', 328, 'up')","('h', 422, 'up')","('a', 468, 'down')","('n', 609, 'down')","('a', 625, 'up')","('n', 718, 'up')","('k', 843, 'down')","('k', 937, 'up')","('s', 984, 'down')","('s', 1078, 'up')","(' ', 1234, 'down')","(' ', 1375, 'up')","('4', 1593, 'down')","('4', 1687, 'up')","(' ', 1812, 'down')","(' ', 1937, 'up')","('f', 1984, 'down')","('f', 2062, 'up')","('i', 2140, 'down')","('i', 2234, 'up')","('s', 2297, 'down')","('s', 2437, 'up')","('h', 2437, 'down')","('h', 2515, 'up')"
"('shift', 0, 'down')","('T', 188, 'down')","('shift', 266, 'up')","('t', 313, 'up')","('h', 313, 'down')","('h', 407, 'up')","('a', 500, 'down')","('n', 610, 'down')","('a', 625, 'up')","('n', 688, 'up')","('k', 828, 'down')","('k', 922, 'up')","('s', 1000, 'down')","('s', 1110, 'up')","(' ', 1235, 'down')","(' ', 1360, 'up')","('4', 1407, 'down')","('4', 1516, 'up')","(' ', 1610, 'down')","(' ', 1703, 'up')","('f', 1735, 'down')","('f', 1813, 'up')","('i', 1907, 'down')","('i', 2016, 'up')","('s', 2110, 'down')","('s', 2235, 'up')","('h', 2235, 'down')","('h', 2328, 'up')"
"('shift', 0, 'down')","('T', 235, 'down')","('shift', 250, 'up')","('t', 360, 'up')","('h', 375, 'down')","('h', 454, 'up')","('a', 532, 'down')","('a', 641, 'up')","('n', 657, 'down')","('n', 735, 'up')","('k', 860, 'down')","('k', 969, 'up')","('s', 1016, 'down')","('s', 1110, 'up')","(' ', 1266, 'down')","(' ', 1391, 'up')","('4', 1454, 'down')","('4', 1563, 'up')","(' ', 1672, 'down')","(' ', 1782, 'up')","('f', 1797, 'down')","('f', 1891, 'up')","('i', 1985, 'down')","('i', 2047, 'up')","('s', 2235, 'down')","('s', 2329, 'up')","('h', 2391, 'down')","('h', 2469, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 282, 'up')","('t', 360, 'up')","('h', 391, 'down')","('h', 469, 'up')","('a', 500, 'down')","('a', 594, 'up')","('n', 657, 'down')","('n', 735, 'up')","('k', 860, 'down')","('k', 954, 'up')","('s', 1000, 'down')","('s', 1141, 'up')","(' ', 1250, 'down')","(' ', 1391, 'up')","('4', 1500, 'down')","('4', 1625, 'up')","(' ', 1704, 'down')","(' ', 1829, 'up')","('f', 2079, 'down')","('f', 2157, 'up')","('i', 2250, 'down')","('i', 2329, 'up')","('s', 2407, 'down')","('s', 2532, 'up')","('h', 2563, 'down')","('h', 2625, 'up')"
"('shift', 0, 'down')","('T', 188, 'down')","('shift', 281, 'up')","('h', 297, 'down')","('t', 328, 'up')","('h', 391, 'up')","('a', 469, 'down')","('n', 578, 'down')","('a', 625, 'up')","('n', 672, 'up')","('k', 797, 'down')","('k', 891, 'up')","('s', 938, 'down')","('s', 1047, 'up')","(' ', 1188, 'down')","(' ', 1328, 'up')","('4', 1359, 'down')","('4', 1453, 'up')","(' ', 1563, 'down')","(' ', 1672, 'up')","('f', 1750, 'down')","('f', 1828, 'up')","('i', 1906, 'down')","('i', 1984, 'up')","('s', 2156, 'down')","('s', 2281, 'up')","('h', 2297, 'down')","('h', 2391, 'up')"
"('shift', 0, 'down')","('T', 204, 'down')","('shift', 266, 'up')","('h', 329, 'down')","('t', 344, 'up')","('h', 422, 'up')","('a', 563, 'down')","('n', 688, 'down')","('a', 704, 'up')","('n', 782, 'up')","('k', 922, 'down')","('k', 1000, 'up')","('s', 1047, 'down')","('s', 1141, 'up')","(' ', 1391, 'down')","(' ', 1516, 'up')","('4', 2032, 'down')","('4', 2141, 'up')","(' ', 2235, 'down')","(' ', 2360, 'up')","('f', 2407, 'down')","('f', 2469, 'up')","('i', 2579, 'down')","('i', 2672, 'up')","('s', 2735, 'down')","('s', 2875, 'up')","('h', 2907, 'down')","('h', 2969, 'up')"
"('shift', 0, 'down')","('T', 188, 'down')","('shift', 250, 'up')","('h', 328, 'down')","('t', 344, 'up')","('h', 438, 'up')","('a', 485, 'down')","('n', 610, 'down')","('a', 625, 'up')","('n', 719, 'up')","('k', 922, 'down')","('k', 1016, 'up')","('s', 1141, 'down')","('s', 1250, 'up')","(' ', 1422, 'down')","(' ', 1578, 'up')","('4', 1719, 'down')","('4', 1828, 'up')","(' ', 1906, 'down')","(' ', 2016, 'up')","('f', 2016, 'down')","('f', 2094, 'up')","('i', 2235, 'down')","('i', 2328, 'up')","('s', 2422, 'down')","('s', 2516, 'up')","('h', 2531, 'down')","('h', 2641, 'up')"
"('shift', 0, 'down')","('T', 125, 'down')","('shift', 172, 'up')","('h', 250, 'down')","('t', 265, 'up')","('h', 328, 'up')","('a', 609, 'down')","('a', 719, 'up')","('n', 750, 'down')","('n', 875, 'up')","('k', 1047, 'down')","('k', 1172, 'up')","('s', 1219, 'down')","('s', 1328, 'up')","(' ', 1422, 'down')","(' ', 1562, 'up')","('4', 2219, 'down')","('4', 2328, 'up')","(' ', 2437, 'down')","(' ', 2562, 'up')","('f', 2594, 'down')","('f', 2687, 'up')","('i', 2812, 'down')","('i', 2890, 'up')","('s', 2922, 'down')","('s', 3062, 'up')","('h', 3125, 'down')","('h', 3250, 'up')"
"('shift', 0, 'down')","('T', 313, 'down')","('shift', 344, 'up')","('t', 422, 'up')","('h', 438, 'down')","('h', 547, 'up')","('a', 594, 'down')","('a', 703, 'up')","('n', 719, 'down')","('n', 813, 'up')","('k', 938, 'down')","('k', 1031, 'up')","('s', 1094, 'down')","('s', 1188, 'up')","(' ', 1344, 'down')","(' ', 1500, 'up')","('4', 1563, 'down')","('4', 1688, 'up')","(' ', 1781, 'down')","(' ', 1906, 'up')","('f', 2109, 'down')","('f', 2172, 'up')","('i', 2250, 'down')","('i', 2359, 'up')","('s', 2406, 'down')","('s', 2547, 'up')","('h', 2563, 'down')","('h', 2672, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 219, 'up')","('t', 344, 'up')","('h', 375, 'down')","('h', 484, 'up')","('a', 531, 'down')","('a', 656, 'up')","('n', 672, 'down')","('n', 766, 'up')","('k', 906, 'down')","('k', 1016, 'up')","('s', 1062, 'down')","('s', 1187, 'up')","(' ', 1562, 'down')","(' ', 1703, 'up')","('4', 1812, 'down')","('4', 1906, 'up')","(' ', 2000, 'down')","(' ', 2125, 'up')","('f', 2141, 'down')","('f', 2266, 'up')","('i', 2328, 'down')","('i', 2406, 'up')","('s', 2453, 'down')","('s', 2594, 'up')","('h', 2609, 'down')","('h', 2687, 'up')","('shift', 3047, 'down')","('shift', 3172, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 235, 'up')","('h', 313, 'down')","('t', 360, 'up')","('h', 422, 'up')","('a', 469, 'down')","('n', 563, 'down')","('a', 625, 'up')","('n', 657, 'up')","('k', 782, 'down')","('k', 891, 'up')","('s', 953, 'down')","('s', 1078, 'up')","(' ', 1250, 'down')","(' ', 1407, 'up')","('4', 1485, 'down')","('4', 1594, 'up')","(' ', 1672, 'down')","(' ', 1797, 'up')","('f', 1813, 'down')","('f', 1922, 'up')","('i', 2000, 'down')","('i', 2063, 'up')","('s', 2125, 'down')","('s', 2266, 'up')","('h', 2282, 'down')","('h', 2360, 'up')"
"('shift', 0, 'down')","('T', 219, 'down')","('shift', 281, 'up')","('t', 390, 'up')","('h', 406, 'down')","('h', 469, 'up')","('a', 547, 'down')","('n', 625, 'down')","('a', 672, 'up')","('n', 734, 'up')","('k', 859, 'down')","('k', 953, 'up')","('s', 1000, 'down')","('s', 1109, 'up')","(' ', 1640, 'down')","(' ', 1781, 'up')","('4', 1890, 'down')","('4', 2015, 'up')","(' ', 2094, 'down')","(' ', 2203, 'up')","('f', 2250, 'down')","('f', 2344, 'up')","('i', 2406, 'down')","('i', 2469, 'up')","('s', 2547, 'down')","('s', 2703, 'up')","('h', 2703, 'down')","('h', 2781, 'up')"
"('shift', 0, 'down')","('T', 234, 'down')","('shift', 312, 'up')","('h', 375, 'down')","('t', 390, 'up')","('h', 469, 'up')","('a', 547, 'down')","('n', 672, 'down')","('a', 672, 'up')","('n', 765, 'up')","('k', 890, 'down')","('k', 984, 'up')","('s', 1031, 'down')","('s', 1140, 'up')","(' ', 1406, 'down')","(' ', 1578, 'up')","('4', 1719, 'down')","('4', 1844, 'up')","(' ', 1969, 'down')","(' ', 2094, 'up')","('f', 2219, 'down')","('f', 2312, 'up')","('i', 2375, 'down')","('i', 2469, 'up')","('s', 2531, 'down')","('s', 2687, 'up')","('h', 2703, 'down')","('h', 2765, 'up')"
"('shift', 0, 'down')","('T', 156, 'down')","('shift', 203, 'up')","('h', 265, 'down')","('t', 328, 'up')","('h', 375, 'up')","('a', 484, 'down')","('n', 578, 'down')","('a', 593, 'up')","('n', 671, 'up')","('k', 812, 'down')","('k', 906, 'up')","('s', 953, 'down')","('s', 1046, 'up')","(' ', 1531, 'down')","(' ', 1671, 'up')","('4', 1718, 'down')","('4', 1828, 'up')","(' ', 1953, 'down')","('f', 2046, 'down')","(' ', 2078, 'up')","('f', 2125, 'up')","('i', 2296, 'down')","('i', 2359, 'up')","('s', 2421, 'down')","('s', 2531, 'up')","('h', 2562, 'down')","('h', 2640, 'up')"
"('shift', 0, 'down')","('T', 156, 'down')","('shift', 218, 'up')","('t', 297, 'up')","('h', 328, 'down')","('h', 422, 'up')","('a', 640, 'down')","('n', 734, 'down')","('a', 765, 'up')","('n', 828, 'up')","('k', 953, 'down')","('k', 1062, 'up')","('s', 1125, 'down')","('s', 1250, 'up')","(' ', 1500, 'down')","(' ', 1640, 'up')","('4', 1718, 'down')","('4', 1812, 'up')","(' ', 1890, 'down')","(' ', 2000, 'up')","('f', 2015, 'down')","('f', 2093, 'up')","('i', 2218, 'down')","('i', 2297, 'up')","('s', 2343, 'down')","('s', 2484, 'up')","('h', 2500, 'down')","('h', 2562, 'up')"
"('shift', 0, 'down')","('T', 203, 'down')","('shift', 234, 'up')","('t', 343, 'up')","('h', 359, 'down')","('h', 437, 'up')","('a', 546, 'down')","('n', 609, 'down')","('a', 671, 'up')","('n', 718, 'up')","('k', 937, 'down')","('k', 1078, 'up')","('s', 1125, 'down')","('s', 1296, 'up')","(' ', 1703, 'down')","(' ', 1843, 'up')","('4', 2046, 'down')","('4', 2109, 'up')","(' ', 2250, 'down')","(' ', 2390, 'up')","('f', 2468, 'down')","('f', 2593, 'up')","('i', 2640, 'down')","('i', 2734, 'up')","('s', 2781, 'down')","('h', 2906, 'down')","('s', 2921, 'up')","('h', 3015, 'up')"
"('shift', 0, 'down')","('T', 516, 'down')","('shift', 625, 'up')","('h', 641, 'down')","('t', 657, 'up')","('h', 735, 'up')","('a', 875, 'down')","('a', 1016, 'up')","('n', 1063, 'down')","('n', 1157, 'up')","('k', 1469, 'down')","('k', 1578, 'up')","('s', 1641, 'down')","('s', 1782, 'up')","(' ', 2188, 'down')","(' ', 2360, 'up')","('4', 2391, 'down')","('4', 2485, 'up')","(' ', 2594, 'down')","(' ', 2703, 'up')","('f', 2719, 'down')","('f', 2813, 'up')","('i', 2891, 'down')","('i', 2985, 'up')","('s', 3016, 'down')","('s', 3172, 'up')","('h', 3203, 'down')","('h', 3282, 'up')"
